FrameID,CPU_Percent
297,45.9
298,46.35
299,47.2
300,47.85
301,45.25
302,50.0
303,44.849999999999994
304,54.05
305,41.05
306,54.45
307,54.2
308,75.5
309,51.6
310,44.8
311,53.099999999999994
312,74.6
313,44.75
314,50.849999999999994
315,44.8
316,46.8
317,48.55
318,52.65
319,49.6
320,52.85
321,49.55
322,48.2
323,57.95
324,48.75
325,46.65
326,45.6
327,45.75
328,46.95
329,45.8
330,48.099999999999994
331,52.4
332,50.0
333,49.2
334,48.25
335,45.45
336,45.849999999999994
337,47.35
338,47.599999999999994
339,45.8
340,45.75
341,46.65
342,46.45
343,48.2
344,44.05
345,44.75
346,42.1
347,38.4
348,77.45
349,56.9
350,48.650000000000006
351,47.3
352,45.8
353,49.85
354,42.7
355,45.4
356,45.45
357,44.65
358,44.2
359,38.7
360,65.1
361,48.7
362,59.849999999999994
363,67.2
364,66.44999999999999
365,71.75
366,62.5
367,40.95
368,75.2
369,42.7
370,43.45
371,49.0
372,52.5
373,55.6
374,51.7
375,57.2
376,63.85
377,60.5
378,66.35
379,69.55
380,67.15
381,68.8
382,75.05
383,54.95
384,67.5
385,67.6
386,71.25
387,67.2
388,65.4
389,64.8
390,77.75
391,46.8
392,46.099999999999994
393,44.55
394,47.45
395,45.099999999999994
396,46.2
397,43.8
398,54.6
399,65.8
400,46.05
401,54.650000000000006
402,65.35
403,66.5
404,76.15
405,46.0
406,45.9
407,47.95
408,42.45
409,45.85
410,46.400000000000006
411,49.15
412,46.2
413,43.650000000000006
414,45.5
415,46.8
416,44.849999999999994
417,46.9
418,47.15
419,43.0
420,46.25
421,46.3
422,43.7
423,44.55
424,47.900000000000006
425,46.3
426,44.6
427,46.75
428,47.35
429,43.15
430,60.4
431,42.7
432,50.8
433,47.45
434,45.4
435,44.8
436,49.0
437,46.05
438,47.85
439,43.8
440,39.9
441,45.8
442,47.75
443,44.599999999999994
444,43.599999999999994
445,55.6
446,67.95
447,77.25
448,50.1
449,57.05
450,62.15
451,64.6
452,70.0
453,58.5
454,46.75
455,45.55
456,57.050000000000004
457,62.05
458,64.45
459,71.2
460,59.0
461,62.349999999999994
462,68.45
463,60.150000000000006
464,49.15
465,44.7
466,41.900000000000006
467,50.55
468,43.55
469,66.69999999999999
470,69.3
471,71.65
472,68.55
473,56.1
474,66.35
475,70.6
476,60.7
477,56.6
478,65.7
479,61.75
480,67.45
481,47.5
482,47.15
483,44.55
484,45.25
485,46.05
486,50.55
487,60.7
488,42.8
489,46.55
490,46.45
491,48.9
492,46.6
493,45.7
494,45.1
495,51.55
496,45.650000000000006
497,45.6
498,44.15
499,43.65
500,46.55
501,47.45
502,44.5
503,42.15
504,52.4
505,46.15
506,52.5
507,49.55
508,57.849999999999994
509,65.4
510,70.3
511,74.05
512,60.25
513,68.15
514,68.19999999999999
515,69.65
516,67.85
517,62.25
518,69.45
519,60.1
520,65.65
521,70.7
522,72.2
523,57.35
524,69.75
525,66.45
526,55.900000000000006
527,69.5
528,75.75
529,51.6
530,66.2
531,69.94999999999999
532,60.650000000000006
533,71.15
534,72.25
535,48.4
536,57.55
537,76.6
538,41.3
539,55.849999999999994
540,60.25
541,66.1
542,65.85
543,67.6
544,70.45
545,74.35
546,57.55
547,60.849999999999994
548,69.95
549,65.1
550,70.65
551,62.4
552,71.5
553,53.2
554,64.1
555,70.55
556,72.6
557,56.35
558,68.15
559,66.3
560,68.4
561,62.1
562,75.85
563,56.6
564,54.6
565,75.6
566,43.2
567,52.95
568,65.0
569,63.900000000000006
570,70.95
571,71.3
572,65.1
573,44.0
574,37.85
575,71.25
576,56.75
577,55.35
578,67.9
579,50.95
580,57.0
581,58.650000000000006
582,75.15
583,56.95
584,60.15
585,68.6
586,64.6
587,68.65
588,68.55000000000001
589,66.95
590,69.6
591,73.65
592,59.4
593,65.9
594,77.6
595,40.2
596,56.85
597,69.15
598,54.95
599,76.65
600,48.0
601,48.45
602,47.8
603,56.2
604,64.85
605,60.9
606,48.75
607,46.349999999999994
608,49.05
609,47.4
610,47.9
611,48.400000000000006
612,50.65
613,49.150000000000006
614,50.65
615,45.85
616,46.599999999999994
617,47.0
618,46.75
619,47.75
620,40.35
621,42.0
622,42.0
